Primary_Key,Year,Store_Number,count,Shortage_Percent,Sales,Shortage
5833,2021,Store_8072,1,0.003144592,37255437,117153.14
5834,2022,Store_8072,1,0.010155465,28341087.29,287816.93
5835,2023,Store_8072,1,0.011244,31809757.3,357656.6
5836,2018,Store_8329,1,0.012086638,37033015.89,447604.66
5837,2019,Store_8329,1,0.009098281,24544356.08,223311.46
5838,2020,Store_8329,1,0.009575154,51749060.82,495505.22
5839,2021,Store_8329,1,0.008555377,52069847.68,445477.16
5840,2022,Store_8329,1,0.014164078,61761157.42,874789.85
5841,2023,Store_8329,1,0,0,0
5842,2018,Store_6442,1,0.010851012,51509647.62,558931.79
5843,2019,Store_6442,1,0.01259996,61402418.31,773668.03
5844,2021,Store_6442,1,0.009094598,91543188.8,832548.54
5845,2022,Store_6442,1,0.011116301,80307450.11,892721.78
5846,2023,Store_6442,1,0,0,0
5847,2018,Store_4417,1,0.018379802,26855737.63,493603.14
5848,2019,Store_4417,1,0.013325159,39094580.13,520941.51
5849,2020,Store_4417,1,0.024554965,38512014.48,945661.17
5850,2021,Store_4417,1,0.02857242,37137845.21,1061118.1
5851,2022,Store_4417,1,0.071588104,34736228.78,2486700.75
5852,2023,Store_4417,1,0,0,0
5853,2018,Store_1248,1,0.017789545,99716320.5,1773907.93
5854,2019,Store_1248,1,0.023692834,81866011.31,1939637.8
5855,2021,Store_1248,1,0.042416659,186567649.9,7913576.35
5856,2022,Store_1248,1,0.080008595,76309259.58,6105396.61
5857,2023,Store_1248,1,0,0,0
5858,2018,Store_5893,1,0.01857986,59953548.21,1113928.51
5859,2019,Store_5893,1,0.029367234,52129916.87,1530911.47
5860,2021,Store_5893,1,0.024429232,103596139.1,2530774.13
5861,2022,Store_5893,1,0.035667088,72548871.04,2587606.98
5862,2023,Store_5893,1,0,0,0
5863,2018,Store_6381,1,0.022462172,71505843.24,1606176.56
5864,2019,Store_6381,1,0.032027525,70270684.95,2250596.11
5865,2020,Store_6381,1,0.025868338,102809409.4,2659508.57
5866,2021,Store_6381,1,0.036795791,103240165,3798803.49
5867,2023,Store_6381,1,0.051879,151274481.1,7847905.67
5868,2018,Store_8306,1,0.021588938,56889001.26,1228173.1
5869,2019,Store_8306,1,0.029028547,63158598.33,1833402.31
5870,2021,Store_8306,1,0.049153312,154381215.8,7588348.01
5871,2022,Store_8306,1,0.070053218,82675300.31,5791670.8
5872,2023,Store_8306,1,0,0,0
5873,2018,Store_6479,1,0.016764823,43991271.09,737505.86
5874,2019,Store_6479,1,0.016477042,48033248.76,791445.87
5875,2020,Store_6479,1,0.00531316,61830828.17,328517.11
5876,2021,Store_6479,1,0.006990279,54096979.95,378152.97
5877,2022,Store_6479,1,0.019199964,62151182.52,1193300.45
5878,2023,Store_6479,1,0,0,0
5879,2018,Store_6911,1,0.020051272,57817775.15,1159319.96
5880,2019,Store_6911,1,0.021060165,59637387.5,1255973.25
5881,2021,Store_6911,1,0.022503837,117975888.8,2654910.2
5882,2022,Store_6911,1,0.037194839,85103861.23,3165424.45
5883,2023,Store_6911,1,0,0,0
5884,2018,Store_8438,1,0.041391269,41639936.82,1723529.83
5885,2019,Store_8438,1,0.057740263,42072375.84,2429270.06
5886,2020,Store_8438,1,0.057623074,45960305.75,2648374.09
5887,2021,Store_8438,1,0.051825613,48305107.12,2503441.77
5888,2022,Store_8438,1,0.059050855,18322786.96,1081976.24
5889,2023,Store_8438,1,0,0,0
5890,2018,Store_6889,1,0.020931804,23581763.72,493608.86
5891,2019,Store_6889,1,0.016474231,31589445.44,520411.81
5892,2020,Store_6889,1,0.014122501,59875785.71,845595.82
5893,2021,Store_6889,1,0.008814626,43639268.94,384663.84
5894,2022,Store_6889,1,0.01149719,50851919.33,584654.17
5895,2023,Store_6889,1,0,0,0
5896,2018,Store_9296,1,0.012942544,52474796.52,679157.38
5897,2019,Store_9296,1,0.011569727,46390803.51,536728.92
5898,2021,Store_9296,1,0.00976176,76338048.38,745193.72
5899,2022,Store_9296,1,0.026471827,85347366.79,2259300.72
5900,2023,Store_9296,1,0,0,0
5901,2018,Store_6789,1,0.017558763,39556495.95,694563.15
5902,2019,Store_6789,1,0.019963365,54288443.89,1083780.03
5903,2020,Store_6789,1,0.014196159,51998678.41,738181.49
5904,2021,Store_6789,1,0.018855538,56917547.28,1073210.96
5905,2022,Store_6789,1,0.023747557,61306148.11,1455871.26
5906,2023,Store_6789,1,0,0,0
5907,2018,Store_6640,1,0.02355283,42304205.92,996383.75
5908,2019,Store_6640,1,0.027692752,43409723.28,1202134.72
5909,2021,Store_6640,1,0.016405829,104414018.7,1712998.5
5910,2022,Store_6640,1,0.019600461,83044179.38,1627704.16
5911,2023,Store_6640,1,0,0,0
5912,2018,Store_4822,1,0.011977651,41913020.43,502019.52
5913,2019,Store_4822,1,0.013334309,59246869.21,790016.05
5914,2021,Store_4822,1,0.015158496,86449057.92,1310437.73
5915,2022,Store_4822,1,0.03026366,56145162.33,1699158.13
5916,2023,Store_4822,1,0.036165,42575843.84,1539746.61
5917,2018,Store_2002,1,0.010597123,39895378.8,422776.23
5918,2019,Store_2002,1,0.00733762,29090297.37,213453.56
5919,2021,Store_2002,1,0.008062355,97458926.77,785748.47
5920,2022,Store_2002,1,0.009724395,72605677.67,706046.32
5921,2023,Store_2002,1,0,0,0
5922,2018,Store_4880,1,0.037173623,30918296.9,1149345.11
5923,2019,Store_4880,1,0.040321553,47862898.79,1929906.41
5924,2021,Store_4880,1,0.039574082,76307609.2,3019803.58
5925,2022,Store_4880,1,0.062122454,38302318.62,2379434.04
5926,2023,Store_4880,1,0,0,0
5927,2018,Store_8623,1,0.025573665,67255368.49,1719966.23
5928,2019,Store_8623,1,0.03575497,77796838.51,2781623.61
5929,2021,Store_8623,1,0.040859937,139581772.2,5703302.47
5930,2022,Store_8623,1,0.125492283,79656971.75,9996335.25
5931,2023,Store_8623,1,0,0,0
5932,2018,Store_5713,1,0.00675046,50806001.82,342963.86
5933,2019,Store_5713,1,0.008180656,93716682.08,766663.92
5934,2021,Store_5713,1,0.010320011,114163309.2,1178166.57
5935,2022,Store_5713,1,0.013726695,116623387.1,1600853.7
5936,2023,Store_5713,1,0,0,0
5937,2018,Store_3141,1,0.013752985,20472906.16,281563.57
5938,2019,Store_3141,1,0.014876671,20636284.24,306999.21
5939,2021,Store_3141,1,0.009533496,55726803.87,531271.26
5940,2022,Store_3141,1,0.018862432,30792718.81,580825.56
5941,2023,Store_3141,1,0.025555,32348760.83,826676.82
5942,2018,Store_5316,1,0.009604945,49932184.37,479595.87
5943,2019,Store_5316,1,0.009425194,56432167.86,531884.13
5944,2020,Store_5316,1,0.009507424,72636185.24,690583.01
5945,2021,Store_5316,1,0.006731335,37852630.65,254798.73
5946,2022,Store_5316,1,0.019874043,82998492.77,1649515.63
5947,2023,Store_5316,1,0,0,0
5948,2018,Store_0798,1,0.022325212,25464281.65,568495.48
5949,2019,Store_0798,1,0.01936653,24761782.81,479549.81
5950,2020,Store_0798,1,0.016174387,39410038.41,637433.22
5951,2021,Store_0798,1,0.015687063,29874963.65,468650.44
5952,2022,Store_0798,1,0.023070211,35451856.27,817881.8
5953,2023,Store_0798,1,0,0,0
5954,2018,Store_5788,1,0.016625184,22292392.76,370615.13
5955,2019,Store_5788,1,0.019177732,26789941.77,513770.33
5956,2021,Store_5788,1,0.01681875,73727507.36,1240004.49
5957,2022,Store_5788,1,0.028531855,50985946.7,1454723.63
5958,2023,Store_5788,1,0,0,0
5959,2018,Store_1121,1,0.024856106,35728159.27,888062.92
5960,2019,Store_1121,1,0.024548599,38042316.49,933885.56
5961,2020,Store_1121,1,0.018848652,43919117.25,827816.14
5962,2021,Store_1121,1,0.020386616,45992365.25,937628.67
5963,2022,Store_1121,1,0.022027835,75142418.55,1655224.76
5964,2023,Store_1121,1,0,0,0
5965,2018,Store_0278,1,0.019825722,26937687.04,534059.09
5966,2019,Store_0278,1,0.0183296,28792428.79,527753.71
5967,2021,Store_0278,1,0.011089022,50395374.85,558835.43
5968,2022,Store_0278,1,0.012322616,43751748.84,539136
5969,2023,Store_0278,1,0,0,0
5970,2018,Store_2348,1,0.014138061,60485705.19,855150.58
5971,2019,Store_2348,1,0.018331113,55643556.16,1020008.33
5972,2021,Store_2348,1,0.012327954,93438817.43,1151909.44
5973,2022,Store_2348,1,0.015225229,85964255.49,1308825.48
5974,2023,Store_2348,1,0,0,0
5975,2018,Store_8680,1,0.021846173,26644209.13,582074.01
5976,2019,Store_8680,1,0.02520615,40127471.24,1011459.04
5977,2021,Store_8680,1,0.023090138,58313695.64,1346471.27
5978,2022,Store_8680,1,0.018923729,49061193.38,928420.75
5979,2023,Store_8680,1,0.027687,46893058.08,1298334.69
5980,2018,Store_1234,1,0.012365235,31283110.96,386823.01
5981,2019,Store_1234,1,0.017348516,46315558.88,803506.23
5982,2020,Store_1234,1,0.011467532,37229392.94,426929.27
5983,2021,Store_1234,1,0.008986719,43210160.34,388317.58
5984,2022,Store_1234,1,0.011840159,39738043.76,470504.76
5985,2023,Store_1234,1,0,0,0
5986,2018,Store_2303,1,0.011563129,42866672.35,495672.87
5987,2019,Store_2303,1,0.01302837,42770325.91,557227.65
5988,2021,Store_2303,1,0.004307266,74394793.88,320438.2
5989,2022,Store_2303,1,0.009318549,52826854.37,492269.64
5990,2023,Store_2303,1,0,0,0
5991,2018,Store_3856,1,0.018666592,44243228.9,825870.3
5992,2019,Store_3856,1,0.00747603,33674275.87,251749.91
5993,2021,Store_3856,1,0.008765219,86604677.6,759108.94
5994,2022,Store_3856,1,0.018401303,62361590.94,1147534.51
5995,2023,Store_3856,1,0,0,0
5996,2018,Store_1532,1,0.005368827,19673200.81,105622.01
5997,2019,Store_1532,1,0.007337469,26720261.58,196059.1
5998,2021,Store_1532,1,0.003208563,44044802.95,141320.54
5999,2022,Store_1532,1,0.003774388,32034418.3,120910.33
6000,2023,Store_1532,1,0.002492,28132052.89,70102.71
6001,2018,Store_4540,1,0.01360366,33976660.16,462206.92
6002,2019,Store_4540,1,0.012612799,45824165.56,577970.99
6003,2020,Store_4540,1,0.018577912,49640030.5,922208.12
6004,2021,Store_4540,1,0.017681951,52121399.59,921608.03
6005,2023,Store_4540,1,0.033695,73066744.95,2461954.54
6006,2018,Store_5117,1,0.030128265,37454189.07,1128429.72
6007,2019,Store_5117,1,0.02928992,40005716.02,1171764.24
6008,2021,Store_5117,1,0.030533749,72931250.29,2226864.46
6009,2022,Store_5117,1,0.039207648,82190703.38,3222504.16
6010,2023,Store_5117,1,0,0,0
6011,2018,Store_9007,1,0.020119904,49450536.36,994940.06
6012,2019,Store_9007,1,0.011783681,66737121.54,786408.98
6013,2020,Store_9007,1,0.007599571,47515430.86,361096.87
6014,2021,Store_9007,1,0.015957215,70647074.72,1127330.59
6015,2023,Store_9007,1,0,0,0
6016,2018,Store_4274,1,0.017556778,44435093.54,780137.06
6017,2019,Store_4274,1,0.016671506,43635048.51,727461.99
6018,2021,Store_4274,1,0.017899102,59632805.69,1067373.66
6019,2022,Store_4274,1,0.025042693,56176745.86,1406817.01
6020,2023,Store_4274,1,0,0,0
6021,2018,Store_4785,1,0.018909494,25325032.33,478883.54
6022,2019,Store_4785,1,0.01520103,25526677.54,388031.78
6023,2020,Store_4785,1,0.006876951,20127078.75,138412.93
6024,2021,Store_4785,1,0.002105355,35114541.59,73928.56
6025,2022,Store_4785,1,0.011579804,50197876.51,581281.59
6026,2023,Store_4785,1,0,0,0
6027,2018,Store_2340,1,0.01758105,28316390.94,497831.89
6028,2019,Store_2340,1,0.032698504,31090241.08,1016604.38
6029,2021,Store_2340,1,0.013387476,73083245.39,978400.19
6030,2022,Store_2340,1,0.020321804,76572913.02,1556099.72
6031,2023,Store_2340,1,0,0,0
6032,2018,Store_1765,1,0.015083994,47818926.64,721300.39
6033,2019,Store_1765,1,0.010104113,43380379.11,438320.25
6034,2021,Store_1765,1,0.011199475,125437729.2,1404836.77
6035,2022,Store_1765,1,0.016783096,70234067.51,1178745.08
6036,2023,Store_1765,1,0.023788,70594111.98,1679258.79
6037,2018,Store_6062,1,0.018283882,31190431.04,570282.15
6038,2019,Store_6062,1,0.011996992,45517770.44,546076.34
6039,2021,Store_6062,1,0.013884744,72702518.69,1009455.86
6040,2022,Store_6062,1,0.016141122,65030848.14,1049670.84
6041,2023,Store_6062,1,0.024011,33054474.23,793670.94
6042,2018,Store_2859,1,0.014668671,41588611.32,610049.66
6043,2019,Store_2859,1,0.013784289,44810290.85,617677.99
6044,2020,Store_2859,1,0.020009487,48143345.34,963323.64
6045,2021,Store_2859,1,0.01736075,71566685.02,1242451.35
6046,2022,Store_2859,1,0.018691087,47161199.36,881494.07
6047,2023,Store_2859,1,0.026817,62841643.95,1685221.57
6048,2018,Store_7412,1,0.013472286,35592987.42,479518.91
6049,2019,Store_7412,1,0.017666525,42288440.49,747089.78
6050,2021,Store_7412,1,0.008580916,93685642.33,803908.67
6051,2022,Store_7412,1,0.012333752,71220371.87,878414.41
6052,2023,Store_7412,1,0,0,0
6053,2018,Store_7093,1,0.005665216,31302065.88,177332.96
6054,2019,Store_7093,1,0.006580083,34346316.54,226001.63
6055,2020,Store_7093,1,0.007538407,38868344.38,293005.39
6056,2021,Store_7093,1,0.005198743,67443180.53,350619.74
6057,2022,Store_7093,1,0.009559723,38493448.71,367986.71
6058,2023,Store_7093,1,0.019282,53423384.71,1030106.14
6059,2018,Store_0503,1,0.021400757,51221357.36,1096175.84
6060,2019,Store_0503,1,0.016647065,73560337.29,1224563.72
6061,2020,Store_0503,1,0.015733764,58961607.32,927688.04
6062,2021,Store_0503,1,0.022039265,68518168.04,1510090.06
6063,2022,Store_0503,1,0.038646264,69276707.12,2677285.88
6064,2023,Store_0503,1,0,0,0
6065,2018,Store_0693,1,0.055120047,34576303.35,1905847.47
6066,2019,Store_0693,1,0.054394223,33323655.04,1812614.32
6067,2021,Store_0693,1,0.03925621,69117863.37,2713305.35
6068,2022,Store_0693,1,0.048276377,42873390.51,2069771.96
6069,2023,Store_0693,1,0.079582,46100205.13,3668727.5
6070,2018,Store_7940,1,0.017259613,53306596.7,920051.21
6071,2019,Store_7940,1,0.013603914,48214147.61,655901.11
6072,2021,Store_7940,1,0.013585397,88540547.75,1202858.48
6073,2022,Store_7940,1,0.020958504,82855483.98,1736527.03
6074,2023,Store_7940,1,0,0,0
6075,2018,Store_2858,1,0.02361917,35627646.75,841495.45
6076,2019,Store_2858,1,0.043601279,55655578.47,2426654.43
6077,2021,Store_2858,1,0.023022221,89946791.25,2070774.91
6078,2022,Store_2858,1,0.025365991,28132831.35,713617.16
6079,2023,Store_2858,1,0.032319,48591311.59,1570422.08
6080,2018,Store_2843,1,0.006621345,47418911.58,313976.97
6081,2019,Store_2843,1,0.011825627,47607109.56,562983.9
6082,2020,Store_2843,1,0.012844405,89174698.53,1145395.97
6083,2021,Store_2843,1,0.008946564,53993895.13,483059.86
6084,2023,Store_2843,1,0,0,0
6085,2018,Store_2479,1,0.01299472,23778373.34,308993.31
6086,2019,Store_2479,1,0.011600892,22861679.46,265215.87
6087,2020,Store_2479,1,0.011316216,46465386.99,525812.34
6088,2021,Store_2479,1,0.01257046,27441568.25,344953.14
6089,2022,Store_2479,1,0.009971802,24717562.65,246478.64
6090,2023,Store_2479,1,0,0,0
6091,2018,Store_3016,1,0.005865504,51463687.68,301860.46
6092,2019,Store_3016,1,0.012449984,56551543.54,704065.83
6093,2021,Store_3016,1,0.009197709,119111944.5,1095557.06
6094,2022,Store_3016,1,0.019482825,83926457.88,1635124.5
6095,2023,Store_3016,1,0,0,0
6096,2018,Store_6807,1,0.012261495,28403116.22,348264.66
6097,2019,Store_6807,1,0.00784048,26666349.57,209076.99
6098,2020,Store_6807,1,0.002841754,36468083.65,103633.34
6099,2021,Store_6807,1,0.005211781,23010848.86,119927.51
6100,2022,Store_6807,1,0.016936578,41696998.28,706204.48
6101,2023,Store_6807,1,0,0,0
6102,2018,Store_3381,1,0.007647782,45356139.41,346873.86
6103,2019,Store_3381,1,0.006279361,42006762.63,263775.61
6104,2021,Store_3381,1,0.006426327,80619862.32,518089.61
6105,2022,Store_3381,1,0.011594899,75319746.9,873324.86
6106,2023,Store_3381,1,0,0,0
6107,2018,Store_6516,1,0.022819599,46404397.86,1058929.77
6108,2019,Store_6516,1,0.015398583,30924381.54,476191.66
6109,2020,Store_6516,1,0.013282176,72103242.11,957687.92
6110,2021,Store_6516,1,0.01305898,30780229.34,401958.39
6111,2022,Store_6516,1,0.020083213,69336553.88,1392500.76
6112,2023,Store_6516,1,0,0,0
6113,2018,Store_7078,1,0.034819222,39047081.01,1359588.98
6114,2019,Store_7078,1,0.03657132,34634623.24,1266633.89
6115,2021,Store_7078,1,0.033641093,72458924.7,2437597.43
6116,2022,Store_7078,1,0.03165573,52009346.6,1646393.83
6117,2023,Store_7078,1,0.048723,54538128.76,2657262.5
6118,2018,Store_6271,1,0.014335186,33894237.98,485880.21
6119,2019,Store_6271,1,0.008530176,42567358.95,363107.08
6120,2020,Store_6271,1,0.007862543,49897990.42,392325.12
6121,2021,Store_6271,1,0.014183309,54868331.62,778214.49
6122,2022,Store_6271,1,0.020951856,34951834.16,732305.81
6123,2023,Store_6271,1,0.01946,65877110.1,1281961.03
6124,2018,Store_6195,1,0.032665882,26334476.96,860238.93
6125,2019,Store_6195,1,0.033216545,36690131.91,1218719.41
6126,2020,Store_6195,1,0.037240233,34847052.7,1297712.35
6127,2021,Store_6195,1,0.039311681,43571404.78,1712865.16
6128,2022,Store_6195,1,0.04443887,49669796.08,2207269.62
6129,2023,Store_6195,1,0,0,0
6130,2018,Store_9198,1,0.006907643,27977980.44,193261.9
6131,2019,Store_9198,1,0.011576399,29583599.62,342471.55
6132,2020,Store_9198,1,0.005009231,30389674.19,152228.9
6133,2021,Store_9198,1,0.007996752,40094994.21,320629.73
6134,2022,Store_9198,1,0.007217272,41490289.89,299446.72
6135,2023,Store_9198,1,0,0,0
6136,2018,Store_5728,1,0.015724337,32255113.06,507190.28
6137,2019,Store_5728,1,0.01238154,34157513.79,422922.64
6138,2021,Store_5728,1,0.009814361,84964644.55,833873.72
6139,2022,Store_5728,1,0.02294174,50536297.74,1159390.58
6140,2023,Store_5728,1,0.012789,17154045.23,219375.93
6141,2018,Store_3954,1,0.018097147,41631012.4,753402.54
6142,2019,Store_3954,1,0.014699846,59685456.9,877367
6143,2021,Store_3954,1,0.015729806,83740092.04,1317215.39
6144,2022,Store_3954,1,0.03088521,87903523.58,2714918.78
6145,2023,Store_3954,1,0,0,0
6146,2018,Store_3435,1,0.020047773,36391973.36,729578.02
6147,2019,Store_3435,1,0.02609422,42943286.72,1120571.57
6148,2021,Store_3435,1,0.019081789,71109718.84,1356900.64
6149,2022,Store_3435,1,0.032219545,49781869.03,1603949.19
6150,2023,Store_3435,1,0,0,0
6151,2018,Store_2764,1,0.012952068,23258997.46,301252.11
6152,2019,Store_2764,1,0.012986864,25968641.2,337251.2
6153,2021,Store_2764,1,0.009681411,59363071.92,574718.29
6154,2022,Store_2764,1,0.016796216,34969853.85,587361.23
6155,2023,Store_2764,1,0,0,0
6156,2018,Store_2880,1,0.012666704,51872239.59,657050.3
6157,2019,Store_2880,1,0.010031954,54044842.49,542175.4
6158,2021,Store_2880,1,0.009136084,103435746.9,944997.66
6159,2022,Store_2880,1,0.017806771,103135355.9,1836507.67
6160,2023,Store_2880,1,0,0,0
6161,2018,Store_7548,1,0.014286054,34174677.21,488221.28
6162,2019,Store_7548,1,0.013702684,25589670.37,350647.17
6163,2021,Store_7548,1,0.011073652,116735460.6,1292687.88
6164,2022,Store_7548,1,0.018886876,54188406.16,1023449.71
6165,2023,Store_7548,1,0.024614,26525554.84,652904.75
6166,2018,Store_6594,1,0.011126485,28119031.72,312865.98
6167,2019,Store_6594,1,0.013446667,30167973.67,405658.71
6168,2020,Store_6594,1,0.012309876,37039789.72,455955.22
6169,2021,Store_6594,1,0.008997917,31411507.57,282638.14
6170,2022,Store_6594,1,0.016325511,36775702.72,600382.14
6171,2023,Store_6594,1,0,0,0
6172,2018,Store_8618,1,0.032354602,37500387.33,1213310.09
6173,2019,Store_8618,1,0.037234803,28028482,1043635
6174,2021,Store_8618,1,0.045237612,86811719.64,3927154.89
6175,2022,Store_8618,1,0.122674418,71107147.83,8723028.01
6176,2023,Store_8618,1,0.088481,27804716.51,2460197.74
6177,2018,Store_5632,1,0.033862766,47209936.35,1598659.04
6178,2019,Store_5632,1,0.03367456,65120908.75,2192917.98
6179,2021,Store_5632,1,0.030555613,77279122.15,2361310.94
6180,2022,Store_5632,1,0.031760389,67122226.53,2131828.04
6181,2023,Store_5632,1,0.039198,64828347.1,2541124.95
6182,2018,Store_0872,1,0.01236269,26050992.15,322060.35
6183,2019,Store_0872,1,0.013211091,28419650.13,375454.58
6184,2020,Store_0872,1,0.017636292,50936560.15,898332.04
6185,2021,Store_0872,1,0.008229747,36244078.45,298279.6
6186,2022,Store_0872,1,0.012150247,45499263.69,552827.31
6187,2023,Store_0872,1,0,0,0
6188,2018,Store_3502,1,0.01172771,38175905.99,447715.94
6189,2019,Store_3502,1,0.008939497,31337820.96,280144.37
6190,2020,Store_3502,1,0.006154226,55773830.38,343244.76
6191,2021,Store_3502,1,0.004005852,44763437.32,179315.71
6192,2022,Store_3502,1,0.01247737,42718972.06,533020.41
6193,2023,Store_3502,1,0,0,0
6194,2018,Store_3503,1,0.017872651,22452856.14,401292.06
6195,2019,Store_3503,1,0.020466,24022418.49,491642.82
6196,2021,Store_3503,1,0.014937279,56301776.42,840995.37
6197,2022,Store_3503,1,0.01309469,41930140.16,549062.2
6198,2023,Store_3503,1,0,0,0
6199,2018,Store_8607,1,0.01085896,38395282.57,416932.82
6200,2019,Store_8607,1,0.015374856,40125768.23,616927.92
6201,2021,Store_8607,1,0.014772,78399594.26,1158118.83
6202,2022,Store_8607,1,0.015408728,67583748.11,1041379.57
6203,2023,Store_8607,1,0.021867,39817389.49,870671
6204,2018,Store_1980,1,0.013405355,14155554.98,189760.24
6205,2019,Store_1980,1,0.013542024,22308718.93,302105.2
6206,2020,Store_1980,1,0.014055667,29536694.12,415157.95
6207,2021,Store_1980,1,0.012763646,27957656.03,356841.63
6208,2022,Store_1980,1,0.019606484,24324165.05,476911.36
6209,2023,Store_1980,1,0,0,0
6210,2018,Store_6938,1,0.017195403,57299945.45,985295.65
6211,2019,Store_6938,1,0.037363996,76598968.2,2862043.56
6212,2021,Store_6938,1,0.02103331,85748444.41,1803573.62
6213,2022,Store_6938,1,0.026335784,89973807.01,2369530.79
6214,2023,Store_6938,1,0,0,0
6215,2018,Store_0217,1,0.025830457,24676807.37,637413.21
6216,2019,Store_0217,1,0.032863239,27597477.21,906942.48
6217,2020,Store_0217,1,0.025464145,36747662.84,935747.8
6218,2021,Store_0217,1,0.040626151,25173957.14,1022720.99
6219,2022,Store_0217,1,0.035254131,38130579.6,1344260.45
6220,2023,Store_0217,1,0,0,0
6221,2018,Store_4160,1,0.017822332,35801065.03,638058.47
6222,2019,Store_4160,1,0.020493265,38149215.1,781801.99
6223,2020,Store_4160,1,0.029779362,61626638.54,1835201.97
6224,2021,Store_4160,1,0.033881066,29904535.92,1013197.55
6225,2022,Store_4160,1,0.055313468,66989752.64,3705435.55
6226,2023,Store_4160,1,0,0,0
6227,2018,Store_7584,1,0.010557372,32919947.89,347548.15
6228,2019,Store_7584,1,0.015565088,34397101.61,535393.9
6229,2020,Store_7584,1,0.014956138,58111815.43,869128.34
6230,2021,Store_7584,1,0.018683315,31958301.35,597087.02
6231,2022,Store_7584,1,0.037003756,47101329.75,1742926.12
6232,2023,Store_7584,1,0.073923,35371674.46,2614772.79
6233,2018,Store_5797,1,0.02262326,55379916,1252874.24
6234,2019,Store_5797,1,0.023183536,57560973.62,1334466.91
6235,2020,Store_5797,1,0.027539418,54206162.75,1492806.15
6236,2021,Store_5797,1,0.026637427,96756925.66,2577355.55
6237,2022,Store_5797,1,0.032257776,81610151.33,2632562.01
6238,2023,Store_5797,1,0,0,0
6239,2018,Store_7245,1,0.013266616,45869284.13,608530.16
6240,2019,Store_7245,1,0.012708907,46845771.87,595358.58
6241,2021,Store_7245,1,0.010745704,110405219,1186381.78
6242,2022,Store_7245,1,0.021538787,81425980.23,1753816.81
6243,2023,Store_7245,1,0,0,0
6244,2018,Store_6593,1,0.016084219,50941558.81,819355.18
6245,2019,Store_6593,1,0.010449089,34614224.78,361687.13
6246,2020,Store_6593,1,0.015505175,83874868.99,1300494.52
6247,2021,Store_6593,1,0.014771815,79554715.48,1175167.51
6248,2022,Store_6593,1,0.025958193,60205708.13,1562831.38
6249,2023,Store_6593,1,0,0,0
6250,2018,Store_3022,1,0.029650979,50293384.41,1491248.06
6251,2019,Store_3022,1,0.038670684,55207022.39,2134893.31
6252,2021,Store_3022,1,0.036298626,129709942.7,4708292.69
6253,2022,Store_3022,1,0.033388657,86491502.92,2887835.14
6254,2023,Store_3022,1,0,0,0
6255,2018,Store_2771,1,0.009663243,32938750.91,318295.15
6256,2019,Store_2771,1,0.011076246,32533023.24,360343.76
6257,2020,Store_2771,1,0.011262984,32093861.36,361472.66
6258,2021,Store_2771,1,0.013458134,57215240.18,770010.35
6259,2022,Store_2771,1,0.016969635,49871861.12,846307.3
6260,2023,Store_2771,1,0,0,0
6261,2018,Store_7254,1,0.004836774,23646719.62,114373.84
6262,2019,Store_7254,1,0.002083898,28124417.1,58608.42
6263,2021,Store_7254,1,0.004848644,62607664.61,303562.25
6264,2022,Store_7254,1,0.005422143,41135853.22,223044.49
6265,2023,Store_7254,1,0,0,0
6266,2018,Store_3167,1,0.01773265,52279236.52,927049.42
6267,2019,Store_3167,1,0.013625378,61380936.04,836338.43
6268,2020,Store_3167,1,0.013845524,52651336.62,728985.35
6269,2021,Store_3167,1,0.025770899,90474991.29,2331621.87
6270,2022,Store_3167,1,0.056340916,73929152.03,4165236.17
6271,2023,Store_3167,1,0,0,0
6272,2018,Store_8084,1,0.008551872,42775831.29,365813.42
6273,2019,Store_8084,1,0.014689892,57212192.37,840440.93
6274,2021,Store_8084,1,0.012185308,77787654.29,947866.53
6275,2022,Store_8084,1,0.010603317,64308388.57,681882.2
6276,2023,Store_8084,1,0.019449,63050942.71,1226301.38
6277,2018,Store_6252,1,0.011580194,39572182.78,458253.54
6278,2019,Store_6252,1,0.011724907,43475581.5,509747.16
6279,2021,Store_6252,1,0.013167302,97404046.53,1282548.51
6280,2022,Store_6252,1,0.016076276,49957618.81,803132.47
6281,2023,Store_6252,1,0,0,0
6282,2018,Store_2078,1,0.010290303,42768891.03,440104.86
6283,2019,Store_2078,1,0.011452889,37613731.49,430785.9
6284,2021,Store_2078,1,0.008238521,67134076.78,553085.49
6285,2022,Store_2078,1,0.012363188,84126215.75,1040068.25
6286,2023,Store_2078,1,0,0,0
6287,2018,Store_6466,1,0.009485804,25108929.25,238178.38
6288,2019,Store_6466,1,0.006418573,27935484,179305.94
6289,2020,Store_6466,1,0.013124112,27017504.13,354580.76
6290,2021,Store_6466,1,0.009559766,48112297.85,459942.3
6291,2022,Store_6466,1,0.010420171,40292250.36,419852.15
6292,2023,Store_6466,1,0,0,0
6293,2018,Store_4290,1,0.01145232,31326590.9,358762.14
6294,2019,Store_4290,1,0.011495643,47867491.48,550267.57
6295,2021,Store_4290,1,0.009912853,65671503.85,650991.95
6296,2022,Store_4290,1,0.010266627,49025504.68,503326.58
6297,2023,Store_4290,1,0.01548,45727381.96,707848.95
6298,2018,Store_1843,1,0.024454137,24565460.23,600727.13
6299,2019,Store_1843,1,0.033829743,24660769.57,834267.5
6300,2021,Store_1843,1,0.033832365,65995708.46,2232790.88
6301,2022,Store_1843,1,0.033150009,39543032.33,1310851.87
