Primary_Key,Store_Number,vehicle_color,vehicle_make,vehicle_model,vehicle_type,vehicle_year,count
13545,Store_7863,Red,,,SUV,,2
13546,Store_7863,White,Cadillac,Escalade,SUV,,2
13547,Store_7863,White,,,Truck,,1
13548,Store_7863,,,,,,5
13549,Store_7865,Black,,,SUV,,1
13550,Store_7865,Blue,Chevrolet,,Car,,1
13551,Store_7865,White,,,Car,,2
13552,Store_7865,,,,,,11
13553,Store_7867,Gray,Chevrolet,,Car,,1
13554,Store_7867,Red,Chevrolet,Impala,Car,2003,1
13555,Store_7867,Red,GMC,Yukon Denali,SUV,2010,4
13556,Store_7867,White,Chevrolet,,Truck,,1
13557,Store_7867,White,Genesis,,Car,,2
13558,Store_7867,,,,,,85
13559,Store_7869,Black,Mercedes-Benz,C-Class,Car,2011,2
13560,Store_7869,Black,,,Car,,1
13561,Store_7869,Blue,Ford,,SUV,,1
13562,Store_7869,Silver,,,Van,,2
13563,Store_7869,White,,,Bicycle,,1
13564,Store_7869,,,,,,71
13565,Store_7869,,,,Bicycle,,1
13566,Store_7869,,,,Motorcycle,,1
13567,Store_7869,,,,On Foot,,4
13568,Store_7878,,,,,,71
13569,Store_7881,Beige,,,Car,,1
13570,Store_7881,Black,,,Car,,8
13571,Store_7881,Black,,,SUV,,6
13572,Store_7881,Black,,,Truck,,2
13573,Store_7881,Blue,Jeep,,Car,,1
13574,Store_7881,Blue,,,Car,,2
13575,Store_7881,Gray,Jeep,,SUV,,1
13576,Store_7881,Gray,,,Car,,5
13577,Store_7881,Gray,,,SUV,,4
13578,Store_7881,Green,,,Car,,1
13579,Store_7881,Maroon,,,SUV,,1
13580,Store_7881,Red,Dodge,Charger,Car,,4
13581,Store_7881,Red,,,Car,,2
13582,Store_7881,Red,,,Truck,,6
13583,Store_7881,Silver,Volkswagen,,Car,,2
13584,Store_7881,Silver,,,Car,,3
13585,Store_7881,Silver,,,Van,,2
13586,Store_7881,White,,,Car,,2
13587,Store_7881,White,,,SUV,,1
13588,Store_7881,White,,,Truck,,1
13589,Store_7881,,Lexus,,Car,,1
13590,Store_7881,,,,,,121
13591,Store_7881,,,,On Foot,,1
13592,Store_7881,,,,Van,,1
13593,Store_7886,,,,,,60
13594,Store_7888,Black,Ford,Escape,SUV,,1
13595,Store_7888,Black,Pontiac,,Car,,1
13596,Store_7888,Black,,,SUV,,1
13597,Store_7888,Black,,,Truck,,1
13598,Store_7888,Gray,Hyundai,,SUV,,1
13599,Store_7888,Gray,Nissan,,Car,,3
13600,Store_7888,Gray,Toyota,,SUV,,1
13601,Store_7888,Maroon,Buick,,SUV,,4
13602,Store_7888,Red,,,Car,,1
13603,Store_7888,Red,,,Van,,2
13604,Store_7888,Silver,,,Car,,1
13605,Store_7888,White,Chevrolet,,Box Truck,,2
13606,Store_7888,White,Chevrolet,,Truck,,4
13607,Store_7888,White,Ford,,Truck,,3
13608,Store_7888,White,GMC,,Truck,,1
13609,Store_7888,White,Kia,Forte,Car,,3
13610,Store_7888,White,Mercedes-Benz,,SUV,,1
13611,Store_7888,White,Toyota,4Runner,SUV,,1
13612,Store_7888,White,Volkswagen,Jetta,Car,,2
13613,Store_7888,White,Volvo,XC90,SUV,,1
13614,Store_7888,White,,,SUV,,1
13615,Store_7888,,,,,,4
13616,Store_7888,,,,On Foot,,4
13617,Store_7891,Beige,Chevrolet,Tahoe,Truck,,1
13618,Store_7891,Black,BMW,,Car,,1
13619,Store_7891,Black,Chevrolet,,,,1
13620,Store_7891,Black,Ford,,Car,,2
13621,Store_7891,Black,Nissan,,SUV,,2
13622,Store_7891,Gray,Dodge,Grand Caravan,,2007,1
13623,Store_7891,Gray,Dodge,Grand Caravan,Van,2010,2
13624,Store_7891,Gray,Honda,,Car,,1
13625,Store_7891,Gray,Toyota,Camry,Car,,1
13626,Store_7891,Silver,Chevrolet,Malibu Limited,,2018,2
13627,Store_7891,Silver,Honda,Accord,Car,,1
13628,Store_7891,White,BMW,,Car,,1
13629,Store_7891,White,Cadillac,,Car,,1
13630,Store_7891,White,Jeep,,SUV,,3
13631,Store_7891,White,,,Truck,,2
13632,Store_7891,,Ford,Focus,,2000,2
13633,Store_7891,,,,,,40
13634,Store_7894,,,,,,72
13635,Store_7901,,,,,,78
13636,Store_7904,,,,,,1
13637,Store_7913,Beige,Lexus,,Car,,2
13638,Store_7913,Gray,Kia,,Car,,2
13639,Store_7913,Gray,,,Minivan,,2
13640,Store_7913,Gray,,,Truck,,2
13641,Store_7913,Red,,,SUV,,1
13642,Store_7913,Silver,,,Minivan,,4
13643,Store_7913,White,Cadillac,,Car,,2
13644,Store_7913,White,GMC,Sierra 1500,Truck,,1
13645,Store_7913,White,Hyundai,,Car,,3
13646,Store_7913,White,Jeep,Cherokee,Truck,,1
13647,Store_7913,White,,,Box Truck,,1
13648,Store_7913,,,,,,14
13649,Store_7916,Black,Ram,,Truck,,1
13650,Store_7916,Black,,,Minivan,,1
13651,Store_7916,Blue,Jeep,Grand Cherokee,SUV,,1
13652,Store_7916,Maroon,,,Truck,,2
13653,Store_7916,Silver,Jeep,Grand Cherokee,SUV,2017,1
13654,Store_7916,Silver,Jeep,Wrangler,SUV,2009,1
13655,Store_7916,White,,,Car,,1
13656,Store_7916,,,,,,150
13657,Store_7922,Beige,Chevrolet,Equinox,SUV,,2
13658,Store_7922,Beige,GMC,,SUV,,3
13659,Store_7922,Black,Chevrolet,Silverado 2500,Truck,,1
13660,Store_7922,Black,,,Car,,3
13661,Store_7922,Black,,,Minivan,,2
13662,Store_7922,Black,,,Van,,1
13663,Store_7922,Blue,Ford,Focus,Car,,2
13664,Store_7922,Blue,,,Car,,2
13665,Store_7922,Blue,,,Minivan,,1
13666,Store_7922,Brown,Chrysler,200,Car,,1
13667,Store_7922,Gold,Ford,Flex,SUV,,1
13668,Store_7922,Gray,Buick,Enclave,SUV,,2
13669,Store_7922,Gray,Chevrolet,Suburban,SUV,,1
13670,Store_7922,Gray,Ford,Escape,SUV,,4
13671,Store_7922,Gray,GMC,,SUV,,2
13672,Store_7922,Gray,Jeep,Compass,SUV,2022,3
13673,Store_7922,Gray,,,SUV,,2
13674,Store_7922,Purple,Ford,Fusion,Car,,2
13675,Store_7922,Red,Chrysler,200,Car,,5
13676,Store_7922,Red,Ford,,SUV,,4
13677,Store_7922,Red,Jeep,Liberty,SUV,,1
13678,Store_7922,Red,Jeep,,SUV,,2
13679,Store_7922,Red,,,Car,,2
13680,Store_7922,Red,,,SUV,,1
13681,Store_7922,Silver,Chevrolet,Malibu,Car,,2
13682,Store_7922,Silver,Chevrolet,,Car,,2
13683,Store_7922,Silver,Chrysler,Pacifica,Van,,1
13684,Store_7922,Silver,Dodge,,Truck,,2
13685,Store_7922,Silver,Ford,Fusion,Car,,5
13686,Store_7922,Silver,Jeep,Compass,SUV,,1
13687,Store_7922,Silver,,,Car,,4
13688,Store_7922,White,Chevrolet,S-10,Truck,,1
13689,Store_7922,White,Jeep,Grand Cherokee,SUV,,4
13690,Store_7922,White,Kia,,SUV,,1
13691,Store_7922,White,Lexus,,Car,,3
13692,Store_7922,White,,,SUV,,1
13693,Store_7922,,,,,,11
13694,Store_7922,,,,SUV,,6
13695,Store_7926,Black,Mitsubishi,,SUV,,1
13696,Store_7926,Black,,,Car,,1
13697,Store_7926,Black,,,SUV,,4
13698,Store_7926,Blue,Kia,,Van,,1
13699,Store_7926,Gold,Honda,Accord,Car,,1
13700,Store_7926,Gold,Toyota,Avalon,Car,,2
13701,Store_7926,Gray,,,Van,,1
13702,Store_7926,White,,,SUV,,1
13703,Store_7926,White,,,Truck,,1
13704,Store_7926,,,,,,52
13705,Store_7926,,,,Car,,2
13706,Store_7927,Black,GMC,Yukon,Truck,,4
13707,Store_7927,White,Scion,xB,Car,,2
13708,Store_7927,White,,,SUV,,1
13709,Store_7927,,,,,,138
13710,Store_7932,,,,,,17
13711,Store_7934,,,,,,1
13712,Store_7939,,,,,,128
13713,Store_7940,Green,Ford,,Car,,1
13714,Store_7940,Silver,Hyundai,,SUV,,1
13715,Store_7940,,,,,,23
13716,Store_7943,,,,,,79
13717,Store_7956,Black,Honda,,SUV,,1
13718,Store_7956,Brown,Audi,,Car,,2
13719,Store_7956,Brown,Kia,,SUV,,2
13720,Store_7956,Gray,Nissan,Maxima,Car,,1
13721,Store_7956,Red,Nissan,Altima,Car,,1
13722,Store_7956,White,,,Car,,1
13723,Store_7956,White,,,SUV,,1
13724,Store_7956,,,,,,2
13725,Store_7962,,,,,,17
13726,Store_7963,,,,,,293
13727,Store_7967,Black,Hyundai,,Car,,1
13728,Store_7967,Black,Toyota,RAV4,SUV,,4
13729,Store_7967,Black,,,SUV,,2
13730,Store_7967,Gray,Honda,Civic,Car,,2
13731,Store_7967,Silver,Toyota,Camry,Car,,2
13732,Store_7967,Silver,,,SUV,,2
13733,Store_7967,,,,,,15
13734,Store_7973,Beige,Acura,MDX,Car,,4
13735,Store_7973,Black,Ford,,SUV,,2
13736,Store_7973,Black,Honda,HR-V,SUV,,2
13737,Store_7973,Black,Nissan,Altima,Car,,1
13738,Store_7973,Gray,INFINITI,,Car,,2
13739,Store_7973,Gray,Nissan,Altima,,2013,1
13740,Store_7973,Green,Honda,Accord,Car,,1
13741,Store_7973,Red,Hyundai,Accent,Car,,2
13742,Store_7973,Silver,Ford,Fusion,,,2
13743,Store_7973,Silver,Honda,Civic,Car,,1
13744,Store_7973,Silver,,,Car,,1
13745,Store_7973,White,BMW,,Car,,2
13746,Store_7973,White,Dodge,Magnum,Car,,2
13747,Store_7973,White,,,Car,,1
13748,Store_7973,,Dodge,Caravan,Minivan,,3
13749,Store_7973,,Toyota,Corolla,Car,,1
13750,Store_7973,,,,,,520
13751,Store_7973,,,,Car,,6
13752,Store_7981,,,,,,24
13753,Store_7982,Black,GMC,Sierra 1500HD,Truck,,1
13754,Store_7982,Gray,Kia,K5,Car,,2
13755,Store_7982,Maroon,,,Van,,2
13756,Store_7982,Silver,INFINITI,G37,Car,,2
13757,Store_7982,Silver,,,Car,,2
13758,Store_7982,,,,,,6
13759,Store_8000,Black,Nissan,Rogue,SUV,,1
13760,Store_8000,Black,Nissan,,SUV,,13
13761,Store_8000,Gray,Honda,,Car,,1
13762,Store_8000,Gray,,,Car,,1
13763,Store_8000,Orange,Dodge,,Car,,1
13764,Store_8000,Red,Nissan,Sentra,Car,,1
13765,Store_8000,White,Chevrolet,Impala,Car,,3
13766,Store_8000,White,Ford,,SUV,,1
13767,Store_8000,White,Jeep,,SUV,,2
13768,Store_8000,White,,,Car,,1
13769,Store_8000,White,,,Truck,,2
13770,Store_8000,,,,,,12
13771,Store_8000,,,,Car,,4
13772,Store_8005,Black,Ford,,SUV,,2
13773,Store_8005,Black,INFINITI,,,,1
13774,Store_8005,Black,Toyota,,Car,,6
13775,Store_8005,Black,,,SUV,,3
13776,Store_8005,Blue,,,SUV,,5
13777,Store_8005,Gray,,,Car,,5
13778,Store_8005,Gray,,,SUV,,1
13779,Store_8005,Red,,,SUV,,2
13780,Store_8005,Silver,,,Car,,3
13781,Store_8005,White,Tesla,,Car,,1
13782,Store_8005,White,Toyota,,Car,,1
13783,Store_8005,White,,,Car,,4
13784,Store_8005,White,,,SUV,,3
13785,Store_8005,,MINI,Cooper,Car,,2
13786,Store_8005,,,,,,13
13787,Store_8007,Black,,,SUV,,1
13788,Store_8007,Maroon,,,Car,,1
13789,Store_8007,Red,Jeep,,SUV,,1
13790,Store_8007,Silver,Honda,CR-V,SUV,,2
13791,Store_8007,Silver,,,SUV,,2
13792,Store_8007,White,,,Car,,1
13793,Store_8007,White,,,SUV,,1
13794,Store_8007,,,,Bicycle,,1
13795,Store_8007,,,,Car,,4
13796,Store_8007,,,,On Foot,,3
13797,Store_8007,,,,Truck,,3
13798,Store_8008,,,,,,33
13799,Store_8013,,,,,,6
13800,Store_8016,Black,Chevrolet,,Car,,1
13801,Store_8016,Black,Kia,,,,1
13802,Store_8016,Blue,Honda,,,,1
13803,Store_8016,Gray,,,Car,,3
13804,Store_8016,White,Honda,,,,1
13805,Store_8016,White,Honda,,Car,,3
13806,Store_8016,,,,,,39
13807,Store_8022,Black,Chevrolet,,Truck,,1
13808,Store_8022,Silver,Nissan,Altima,Car,,1
13809,Store_8022,Silver,Toyota,Corolla,Car,,1
13810,Store_8022,,Volvo,C70,SUV,,1
13811,Store_8022,,,,,,9
13812,Store_8024,Beige,Chevrolet,,SUV,,3
13813,Store_8024,Black,Ford,,Car,,3
13814,Store_8024,Black,Ford,,SUV,,1
13815,Store_8024,Black,MINI,Cooper,Car,,1
13816,Store_8024,Silver,Cadillac,,Car,,1
13817,Store_8024,Silver,Honda,,Car,,1
13818,Store_8024,Silver,Hyundai,,Car,,1
13819,Store_8024,Silver,Jaguar,,Car,,2
13820,Store_8024,,,,,,23
13821,Store_8027,Black,Nissan,,Car,,1
13822,Store_8027,Black,Toyota,,Car,,4
13823,Store_8027,Black,,,Car,,6
13824,Store_8027,Black,,,SUV,,1
13825,Store_8027,Gray,Chrysler,PT Cruiser,Car,,2
13826,Store_8027,Green,MINI,Cooper,Car,,1
13827,Store_8027,Red,,,SUV,,1
13828,Store_8027,White,,,SUV,,2
13829,Store_8027,,,,,,1
13830,Store_8035,Black,Jeep,Liberty,SUV,2011,1
13831,Store_8035,,,,,,3
13832,Store_8035,,,,Car,,2
13833,Store_8035,,,,On Foot,2023,1
13834,Store_8037,,,,,,171
13835,Store_8048,,,,,,120
13836,Store_8054,Black,Nissan,Altima,Car,2018,1
13837,Store_8054,Black,Nissan,Rogue,SUV,,1
13838,Store_8054,Blue,,,Car,,1
13839,Store_8054,Gold,Dodge,Journey,SUV,,1
13840,Store_8054,Gray,GMC,Acadia Limited,SUV,,1
13841,Store_8054,Gray,Honda,Pilot,SUV,,2
13842,Store_8054,Gray,Mercedes-Benz,,Car,,1
13843,Store_8054,Gray,Subaru,Legacy,Car,,4
13844,Store_8054,Gray,Toyota,Tacoma,Truck,,1
13845,Store_8054,Silver,Toyota,RAV4,SUV,2018,1
13846,Store_8054,Silver,,,Car,,1
13847,Store_8054,White,BMW,,SUV,,2
13848,Store_8054,White,Chevrolet,Cruze,Car,2015,1
13849,Store_8054,White,Dodge,Dart,Car,,3
13850,Store_8054,White,Jeep,Gladiator,SUV,,5
13851,Store_8054,White,Ram,1500,Truck,,2
13852,Store_8054,White,Subaru,Impreza WRX,Car,,3
13853,Store_8054,White,Toyota,Camry,Car,,2
13854,Store_8054,White,,,SUV,,5
13855,Store_8054,,,,,,14
13856,Store_8072,Black,,,,,1
13857,Store_8072,Red,,,Car,,1
13858,Store_8072,Silver,,,Car,,2
13859,Store_8072,Silver,,,SUV,,2
13860,Store_8072,,,,Car,,1
13861,Store_8072,,,,SUV,,2
13862,Store_8072,,,,Van,,2
13863,Store_8073,Black,Mercedes-Benz,C-Class,Car,2011,3
13864,Store_8073,Black,Toyota,,Car,,1
13865,Store_8073,Gray,,,Car,,6
13866,Store_8073,Silver,,,Car,,1
13867,Store_8073,White,Chevrolet,,Truck,,1
13868,Store_8073,White,Toyota,Camry,Car,,1
13869,Store_8073,White,,,Truck,,2
13870,Store_8073,,,,,,124
13871,Store_8076,Black,,,SUV,,2
13872,Store_8076,Black,,,Van,,1
13873,Store_8076,Gold,Honda,,Minivan,,1
13874,Store_8076,Red,Tesla,,Car,,1
13875,Store_8076,Red,,,Minivan,,1
13876,Store_8076,Red,,,SUV,,3
13877,Store_8076,Silver,Saturn,,SUV,,1
13878,Store_8076,Silver,Toyota,Corolla,,,9
13879,Store_8076,Silver,,,Car,,1
13880,Store_8076,White,Jeep,Wrangler,SUV,,4
13881,Store_8076,White,,,,,4
13882,Store_8076,White,,,SUV,,2
13883,Store_8076,White,,,Truck,,1
13884,Store_8076,,Toyota,,,,2
13885,Store_8076,,,,,,36
13886,Store_8076,,,,Bicycle,,3
13887,Store_8076,,,,SUV,,4
13888,Store_8077,Black,,,Van,,2
13889,Store_8077,Blue,Ford,Mustang,Car,,1
13890,Store_8077,Blue,,,Car,,2
13891,Store_8077,Blue,,,SUV,,2
13892,Store_8077,Green,,,Motorcycle,,1
13893,Store_8077,Purple,Lincoln,,SUV,,2
13894,Store_8077,White,Jeep,,SUV,,1
13895,Store_8077,White,,,Car,,13
13896,Store_8077,White,,,SUV,,5
13897,Store_8077,,,,,,20
13898,Store_8077,,,,SUV,,8
13899,Store_8077,,,,Truck,,2
13900,Store_8077,,,,Van,,2
13901,Store_8079,,,,,,7
13902,Store_8081,Beige,,,SUV,,2
13903,Store_8081,White,BMW,,Car,,2
13904,Store_8081,White,Nissan,,Car,,1
13905,Store_8081,,,,,,13
13906,Store_8083,,,,,,41
13907,Store_8084,Black,Toyota,,SUV,,1
13908,Store_8084,Black,,,Car,,8
13909,Store_8084,Black,,,SUV,,6
13910,Store_8084,Blue,,,Car,,1
13911,Store_8084,Gray,,,Car,,1
13912,Store_8084,Gray,,,SUV,,1
13913,Store_8084,Silver,,,Car,,1
13914,Store_8084,Silver,,,SUV,,1
13915,Store_8084,Silver,,,Truck,,1
13916,Store_8084,White,Oldsmobile,Alero,Car,2002,1
13917,Store_8084,White,,,Car,,5
13918,Store_8084,White,,,SUV,,1
13919,Store_8084,White,,,Van,,1
13920,Store_8084,,,,,,9
13921,Store_8084,,,,Car,,3
13922,Store_8085,Blue,Ford,,Truck,,1
13923,Store_8085,Gold,Honda,Civic,Car,,1
13924,Store_8085,White,Lincoln,,Car,,2
13925,Store_8085,,,,,,65
13926,Store_8087,Gray,Jeep,Renegade,SUV,2019,2
13927,Store_8087,Silver,,,Truck,,1
13928,Store_8087,,,,,,7
13929,Store_8089,Black,Ford,,SUV,,3
13930,Store_8089,Black,Hyundai,Azera,Car,,1
13931,Store_8089,Blue,,,Truck,,1
13932,Store_8089,Gray,,,Car,,2
13933,Store_8089,Red,,,Car,,2
13934,Store_8089,Silver,,,Car,,3
13935,Store_8089,,,,,,2
13936,Store_8091,,,,,,54
13937,Store_8093,,,,,,207
13938,Store_8094,Black,GMC,Yukon XL,SUV,,2
13939,Store_8094,Blue,,,SUV,,2
13940,Store_8094,Red,Chrysler,300,Car,,1
13941,Store_8094,Red,,,Car,,4
13942,Store_8094,White,,,SUV,,2
13943,Store_8094,,,,,,17
13944,Store_8094,,,,On Foot,,1
13945,Store_8099,Gray,Honda,Accord,,2020,1
13946,Store_8099,Gray,Hyundai,Sonata,Car,,1
13947,Store_8099,Gray,Nissan,,Car,,1
13948,Store_8099,Silver,Honda,Civic,Car,,1
13949,Store_8099,White,,,Car,,1
13950,Store_8099,,,,,,53
13951,Store_8099,,,,On Foot,,20
13952,Store_8102,Beige,,,SUV,,2
13953,Store_8102,Black,,,,,2
13954,Store_8102,Black,,,Car,,2
13955,Store_8102,Black,,,Truck,,1
13956,Store_8102,Blue,Nissan,,SUV,,1
13957,Store_8102,Blue,,,Car,,1
13958,Store_8102,Blue,,,Truck,,1
13959,Store_8102,Gold,,,Van,,1
13960,Store_8102,Gray,,,Car,,3
13961,Store_8102,Gray,,,Van,,1
13962,Store_8102,Red,Cadillac,,SUV,,1
13963,Store_8102,Red,Ford,,SUV,,1
13964,Store_8102,Red,,,Truck,,1
13965,Store_8102,Silver,,,Car,,3
13966,Store_8102,Silver,,,SUV,,1
13967,Store_8102,White,Dodge,,SUV,,1
13968,Store_8102,White,Ford,,Car,,2
13969,Store_8102,White,Jeep,Compass,SUV,,1
13970,Store_8102,White,,,Car,,2
13971,Store_8102,,Ford,,SUV,,1
13972,Store_8102,,,,,,12
13973,Store_8102,,,,Bicycle,,5
13974,Store_8102,,,,Box Truck,,2
13975,Store_8102,,,,Car,,1
13976,Store_8102,,,,SUV,,3
13977,Store_8102,,,,Truck,,3
13978,Store_8107,Black,,,Car,,8
13979,Store_8107,Black,,,SUV,,21
13980,Store_8107,Blue,,,Car,,3
13981,Store_8107,Blue,,,SUV,,2
13982,Store_8107,Gray,Honda,,Car,,2
13983,Store_8107,Gray,Nissan,Rogue,SUV,,2
13984,Store_8107,Gray,,,Car,,7
13985,Store_8107,Gray,,,SUV,,5
13986,Store_8107,Gray,,,Truck,,1
13987,Store_8107,Green,,,Car,,1
13988,Store_8107,Maroon,,,Minivan,,1
13989,Store_8107,Maroon,,,SUV,,1
13990,Store_8107,Red,,,Bicycle,,1
13991,Store_8107,Red,,,Car,,8
13992,Store_8107,Red,,,SUV,,2
13993,Store_8107,Silver,Chevrolet,,Car,,1
13994,Store_8107,Silver,,,Car,,10
13995,Store_8107,Silver,,,SUV,,5
13996,Store_8107,Silver,,,Truck,,1
13997,Store_8107,White,Ford,,Truck,,1
13998,Store_8107,White,Toyota,Yaris,Car,,1
13999,Store_8107,White,,,Car,,7
14000,Store_8107,White,,,SUV,,6
14001,Store_8107,,,,,,4
14002,Store_8107,,,,On Foot,,16
14003,Store_8107,,,,Public Transit,,1
14004,Store_8108,Beige,Buick,Rendezvous,SUV,,1
14005,Store_8108,Beige,Hyundai,,Car,,1
14006,Store_8108,Black,Chevrolet,Impala,Car,,2
14007,Store_8108,Black,Dodge,Ram Pickup 1500,Truck,,2
14008,Store_8108,Black,Lexus,,Car,,2
14009,Store_8108,Black,Mazda,,Car,,2
14010,Store_8108,Black,Toyota,Camry,Car,,3
14011,Store_8108,Black,Toyota,,SUV,,1
14012,Store_8108,Black,Volkswagen,,SUV,,1
14013,Store_8108,Black,,,Car,,2
14014,Store_8108,Black,,,SUV,,3
14015,Store_8108,Gray,Acura,,Car,,1
14016,Store_8108,Gray,,,Minivan,,1
14017,Store_8108,Gray,,,SUV,,2
14018,Store_8108,Green,Toyota,Camry,Car,,1
14019,Store_8108,Silver,Chevrolet,Cruze,Car,,1
14020,Store_8108,Silver,Honda,Civic,Car,,3
14021,Store_8108,Silver,INFINITI,QX60,SUV,,1
14022,Store_8108,Silver,Kia,Sedona,Van,,1
14023,Store_8108,Silver,Nissan,Murano,SUV,,4
14024,Store_8108,Silver,Toyota,Camry,Car,,4
14025,Store_8108,White,Chevrolet,Cruze,Car,,1
14026,Store_8108,White,Ford,Taurus,Car,,1
14027,Store_8108,White,INFINITI,,Car,,2
14028,Store_8108,White,Nissan,,Car,,2
14029,Store_8108,White,Toyota,,Car,,2
14030,Store_8108,White,,,,,1
14031,Store_8108,White,,,Car,,9
14032,Store_8108,White,,,SUV,,2
14033,Store_8108,,,,,,5
14034,Store_8108,,,,Car,,1
14035,Store_8108,,,,Truck,,1
14036,Store_8109,,,,,,99
14037,Store_8110,Black,,,SUV,,1
14038,Store_8110,Gray,,,Car,,3
14039,Store_8110,Gray,,,SUV,,2
14040,Store_8118,Black,Hyundai,Tucson,SUV,,1
14041,Store_8118,Black,,,Car,,8
14042,Store_8118,Gold,,,Car,,3
14043,Store_8118,Gray,Chevrolet,,Car,,5
14044,Store_8118,Gray,,,Car,,1
14045,Store_8118,Red,Ram,1500,Truck,,1
14046,Store_8118,Red,,,Truck,,5
14047,Store_8118,Red,,,Van,,6
14048,Store_8118,Silver,Chevrolet,Equinox,SUV,,2
14049,Store_8118,Two-Tone,,,Truck,,1
14050,Store_8118,White,Chevrolet,,Car,,2
14051,Store_8118,White,GMC,,SUV,,3
14052,Store_8118,White,Nissan,Versa,Car,,1
14053,Store_8118,White,,,SUV,,2
14054,Store_8118,White,,,Truck,,1
14055,Store_8118,,,,,,21
14056,Store_8118,,,,Car,,3
14057,Store_8123,Beige,Chevrolet,Tahoe,SUV,,1
14058,Store_8123,Black,Ford,Focus,Car,,1
14059,Store_8123,Black,Nissan,Altima,Car,,1
14060,Store_8123,Black,,,Car,,12
14061,Store_8123,Black,,,Truck,,1
14062,Store_8123,Blue,,,,,2
14063,Store_8123,Blue,,,Car,,1
14064,Store_8123,Red,Ford,Explorer,SUV,,2
14065,Store_8123,Red,,,Car,,3
14066,Store_8123,Red,,,SUV,,3
14067,Store_8123,Silver,,,Car,,3
14068,Store_8123,White,GMC,Terrain,Truck,2015,1
14069,Store_8123,White,Mazda,,SUV,,1
14070,Store_8123,White,,,Car,,4
14071,Store_8123,White,,,Truck,,1
14072,Store_8123,,Kia,,Car,,1
14073,Store_8123,,Toyota,Prius,Car,,2
14074,Store_8123,,,,,,43
14075,Store_8137,Gold,Lexus,,Car,,1
14076,Store_8137,White,Honda,Civic,Car,,1
14077,Store_8137,,,,,,24
14078,Store_8142,Black,Chevrolet,,Car,,2
14079,Store_8142,Black,Honda,Civic,Car,,2
14080,Store_8142,Black,Honda,,Truck,,3
14081,Store_8142,Black,Toyota,Corolla,Car,,1
14082,Store_8142,Black,,,SUV,,1
14083,Store_8142,Blue,BMW,,Car,,2
14084,Store_8142,Gray,Toyota,4Runner,SUV,,1
14085,Store_8142,Gray,,,Car,,1
14086,Store_8142,Red,Ford,,Truck,,2
14087,Store_8142,Red,GMC,Yukon,Truck,,2
14088,Store_8142,Silver,Mercedes-Benz,,Car,,2
14089,Store_8142,Silver,,,Car,,14
14090,Store_8142,,,,,,192
14091,Store_8142,,,,Truck,,1
14092,Store_8143,Black,Toyota,,SUV,,1
14093,Store_8143,Black,,,Car,,1
14094,Store_8143,Black,,,SUV,,5
14095,Store_8143,Black,,,Truck,,3
14096,Store_8143,Blue,Dodge,Caliber,SUV,2008,4
14097,Store_8143,Gold,Chevrolet,Impala,Car,,2
14098,Store_8143,Gray,Cadillac,SRX,SUV,,3
14099,Store_8143,Gray,Chevrolet,Malibu,Car,2021,2
14100,Store_8143,Gray,Ram,,Car,,1
14101,Store_8143,Green,Hyundai,Elantra,Car,2005,3
14102,Store_8143,Red,Jeep,Gladiator,Truck,,2
14103,Store_8143,Silver,Honda,,Car,,3
14104,Store_8143,Silver,Jeep,,SUV,,2
14105,Store_8143,Silver,,,SUV,,1
14106,Store_8143,White,Chevrolet,,SUV,,2
14107,Store_8143,White,Jeep,Commander,SUV,2008,4
14108,Store_8143,,Ford,,Car,,2
14109,Store_8143,,,,,,16
14110,Store_8143,,,,Car,,2
14111,Store_8143,,,,Other,,1
14112,Store_8177,Blue,Lexus,RX 450h,,,2
14113,Store_8177,Blue,Volvo,,Car,,1
14114,Store_8177,Gray,Honda,Accord,,,1
14115,Store_8177,,,,,,143
14116,Store_8181,Black,Chevrolet,Blazer,SUV,2023,1
14117,Store_8181,Black,Chevrolet,Sonic,Car,,2
14118,Store_8181,Black,INFINITI,QX80,SUV,,4
14119,Store_8181,Black,Kia,Optima,Car,2018,1
14120,Store_8181,Black,Mercedes-Benz,E-Class,Car,2010,2
14121,Store_8181,Gray,Nissan,Altima,Car,2015,1
14122,Store_8181,Orange,Dodge,,Van,,4
14123,Store_8181,Red,Nissan,Rogue,SUV,,1
14124,Store_8181,Red,,,,,1
14125,Store_8181,Silver,Toyota,,Car,,1
14126,Store_8181,White,Nissan,Pathfinder,,2019,2
14127,Store_8181,,,,,,116
14128,Store_8191,Blue,Ford,Fusion,Car,,3
14129,Store_8191,Brown,,,Car,,1
14130,Store_8191,Red,Nissan,Rogue,SUV,,2
14131,Store_8191,Red,,,Car,,2
14132,Store_8191,Silver,Ford,Flex,SUV,,1
14133,Store_8191,Silver,Ford,Taurus,Car,,2
14134,Store_8191,White,Jeep,Grand Cherokee,SUV,,1
14135,Store_8191,,,,,,18
14136,Store_8192,Black,Chevrolet,Traverse,SUV,,2
14137,Store_8192,Black,Chrysler,300,Car,2014,1
14138,Store_8192,Black,GMC,Terrain,SUV,2022,1
14139,Store_8192,Black,GMC,,Truck,,1
14140,Store_8192,Black,Kia,Soul,SUV,2012,1
14141,Store_8192,Black,Toyota,Camry,Car,2014,2
14142,Store_8192,Blue,Toyota,Sienna,Minivan,,1
14143,Store_8192,Brown,Jeep,Patriot,,2008,1
14144,Store_8192,Gray,Ford,Explorer,SUV,2017,2
